state,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_updates,total_enrollments
Andhra Pradesh,Anantapur,515867,60.0,8.0,0.0,24.0,300.0,294.0,518.0,1136.0,68.0
Andhra Pradesh,Anantapur,515870,58.0,7.0,0.0,58.0,536.0,444.0,746.0,1784.0,65.0
Andhra Pradesh,Anantapur,515871,151.0,18.0,0.0,270.0,2029.0,1378.0,1840.0,5517.0,169.0
Andhra Pradesh,Anantapur,515872,10.0,4.0,0.0,3.0,89.0,133.0,280.0,505.0,14.0
Andhra Pradesh,Ananthapur,515001,69.0,12.0,0.0,334.0,962.0,3318.0,1270.0,5884.0,81.0
Andhra Pradesh,Ananthapur,515002,7.0,0.0,0.0,22.0,38.0,323.0,108.0,491.0,7.0
Andhra Pradesh,Ananthapur,515003,3.0,0.0,0.0,5.0,9.0,28.0,12.0,54.0,3.0
Andhra Pradesh,Ananthapur,515004,43.0,1.0,0.0,140.0,362.0,1229.0,415.0,2146.0,44.0
Andhra Pradesh,Ananthapur,515005,2.0,0.0,0.0,9.0,33.0,44.0,17.0,103.0,2.0
Andhra Pradesh,Ananthapur,515101,19.0,3.0,0.0,232.0,256.0,444.0,233.0,1165.0,22.0
Andhra Pradesh,Ananthapur,515110,10.0,3.0,0.0,82.0,117.0,638.0,146.0,983.0,13.0
Andhra Pradesh,Ananthapur,515122,9.0,0.0,0.0,139.0,181.0,422.0,103.0,845.0,9.0
Andhra Pradesh,Ananthapur,515123,8.0,0.0,0.0,70.0,117.0,272.0,136.0,595.0,8.0
Andhra Pradesh,Ananthapur,515124,5.0,0.0,0.0,80.0,141.0,177.0,66.0,464.0,5.0
Andhra Pradesh,Ananthapur,515133,4.0,0.0,0.0,50.0,61.0,154.0,36.0,301.0,4.0
Andhra Pradesh,Ananthapur,515134,12.0,0.0,0.0,55.0,112.0,445.0,110.0,722.0,12.0
Andhra Pradesh,Ananthapur,515144,12.0,0.0,0.0,48.0,74.0,291.0,98.0,511.0,12.0
Andhra Pradesh,Ananthapur,515154,12.0,0.0,0.0,61.0,36.0,198.0,46.0,341.0,12.0
Andhra Pradesh,Ananthapur,515159,3.0,0.0,0.0,37.0,31.0,250.0,76.0,394.0,3.0
Andhra Pradesh,Ananthapur,515164,7.0,2.0,0.0,99.0,78.0,153.0,52.0,382.0,9.0
Andhra Pradesh,Ananthapur,515201,76.0,7.0,0.0,276.0,606.0,3415.0,832.0,5129.0,83.0
Andhra Pradesh,Ananthapur,515211,16.0,1.0,0.0,80.0,144.0,824.0,183.0,1231.0,17.0
Andhra Pradesh,Ananthapur,515212,6.0,0.0,0.0,121.0,142.0,312.0,85.0,660.0,6.0
Andhra Pradesh,Ananthapur,515231,26.0,1.0,0.0,216.0,262.0,1038.0,389.0,1905.0,27.0
Andhra Pradesh,Ananthapur,515241,5.0,0.0,0.0,59.0,84.0,263.0,59.0,465.0,5.0
Andhra Pradesh,Ananthapur,515261,12.0,0.0,0.0,79.0,166.0,362.0,98.0,705.0,12.0
Andhra Pradesh,Ananthapur,515271,11.0,3.0,0.0,91.0,319.0,591.0,200.0,1201.0,14.0
Andhra Pradesh,Ananthapur,515281,1.0,1.0,0.0,86.0,77.0,446.0,91.0,700.0,2.0
Andhra Pradesh,Ananthapur,515286,10.0,2.0,0.0,56.0,68.0,441.0,137.0,702.0,12.0
Andhra Pradesh,Ananthapur,515291,5.0,1.0,0.0,24.0,31.0,92.0,20.0,167.0,6.0
Andhra Pradesh,Ananthapur,515301,30.0,2.0,0.0,232.0,422.0,843.0,313.0,1810.0,32.0
Andhra Pradesh,Ananthapur,515303,6.0,2.0,0.0,43.0,37.0,164.0,38.0,282.0,8.0
Andhra Pradesh,Ananthapur,515305,5.0,2.0,0.0,76.0,182.0,494.0,144.0,896.0,7.0
Andhra Pradesh,Ananthapur,515311,3.0,0.0,0.0,140.0,49.0,325.0,104.0,618.0,3.0
Andhra Pradesh,Ananthapur,515321,5.0,0.0,0.0,80.0,55.0,108.0,37.0,280.0,5.0
Andhra Pradesh,Ananthapur,515331,11.0,0.0,0.0,139.0,273.0,414.0,154.0,980.0,11.0
Andhra Pradesh,Ananthapur,515341,5.0,0.0,0.0,25.0,67.0,30.0,28.0,150.0,5.0
Andhra Pradesh,Ananthapur,515401,56.0,2.0,0.0,155.0,271.0,1702.0,409.0,2537.0,58.0
Andhra Pradesh,Ananthapur,515402,14.0,1.0,0.0,52.0,63.0,568.0,138.0,821.0,15.0
Andhra Pradesh,Ananthapur,515405,9.0,0.0,0.0,60.0,130.0,650.0,131.0,971.0,9.0
Andhra Pradesh,Ananthapur,515408,24.0,0.0,0.0,52.0,154.0,808.0,195.0,1209.0,24.0
Andhra Pradesh,Ananthapur,515411,56.0,3.0,0.0,213.0,437.0,2088.0,478.0,3216.0,59.0
Andhra Pradesh,Ananthapur,515414,11.0,0.0,0.0,75.0,112.0,266.0,59.0,512.0,11.0
Andhra Pradesh,Ananthapur,515415,13.0,2.0,0.0,62.0,150.0,322.0,112.0,646.0,15.0
Andhra Pradesh,Ananthapur,515425,15.0,1.0,0.0,155.0,321.0,1244.0,226.0,1946.0,16.0
Andhra Pradesh,Ananthapur,515435,10.0,1.0,0.0,50.0,64.0,112.0,39.0,265.0,11.0
Andhra Pradesh,Ananthapur,515445,12.0,0.0,0.0,33.0,91.0,440.0,127.0,691.0,12.0
Andhra Pradesh,Ananthapur,515455,22.0,1.0,0.0,32.0,102.0,659.0,139.0,932.0,23.0
Andhra Pradesh,Ananthapur,515465,16.0,0.0,0.0,86.0,116.0,514.0,149.0,865.0,16.0
Andhra Pradesh,Ananthapur,515501,14.0,2.0,0.0,101.0,188.0,429.0,156.0,874.0,16.0
Andhra Pradesh,Ananthapur,515511,5.0,0.0,0.0,49.0,98.0,480.0,183.0,810.0,5.0
Andhra Pradesh,Ananthapur,515521,13.0,1.0,0.0,62.0,140.0,510.0,141.0,853.0,14.0
Andhra Pradesh,Ananthapur,515531,12.0,1.0,0.0,42.0,146.0,256.0,113.0,557.0,13.0
Andhra Pradesh,Ananthapur,515541,9.0,2.0,0.0,49.0,57.0,460.0,135.0,701.0,11.0
Andhra Pradesh,Ananthapur,515551,8.0,1.0,0.0,35.0,48.0,123.0,44.0,250.0,9.0
Andhra Pradesh,Ananthapur,515556,5.0,0.0,0.0,53.0,76.0,154.0,43.0,326.0,5.0
Andhra Pradesh,Ananthapur,515561,21.0,0.0,0.0,154.0,255.0,513.0,188.0,1110.0,21.0
Andhra Pradesh,Ananthapur,515571,9.0,2.0,0.0,81.0,443.0,440.0,200.0,1164.0,11.0
Andhra Pradesh,Ananthapur,515581,13.0,1.0,0.0,74.0,82.0,396.0,99.0,651.0,14.0
Andhra Pradesh,Ananthapur,515591,45.0,4.0,0.0,207.0,586.0,1772.0,484.0,3049.0,49.0
Andhra Pradesh,Ananthapur,515611,12.0,0.0,0.0,29.0,47.0,167.0,41.0,284.0,12.0
Andhra Pradesh,Ananthapur,515621,33.0,1.0,0.0,102.0,539.0,638.0,328.0,1607.0,34.0
Andhra Pradesh,Ananthapur,515631,24.0,2.0,0.0,111.0,398.0,481.0,273.0,1263.0,26.0
Andhra Pradesh,Ananthapur,515641,38.0,1.0,0.0,145.0,683.0,1092.0,415.0,2335.0,39.0
Andhra Pradesh,Ananthapur,515651,15.0,0.0,0.0,111.0,203.0,339.0,174.0,827.0,15.0
Andhra Pradesh,Ananthapur,515661,21.0,0.0,0.0,89.0,326.0,501.0,191.0,1107.0,21.0
Andhra Pradesh,Ananthapur,515671,76.0,4.0,0.0,466.0,978.0,2457.0,886.0,4787.0,80.0
Andhra Pradesh,Ananthapur,515672,52.0,5.0,0.0,397.0,1013.0,1284.0,732.0,3426.0,57.0
Andhra Pradesh,Ananthapur,515701,38.0,0.0,0.0,63.0,212.0,978.0,249.0,1502.0,38.0
Andhra Pradesh,Ananthapur,515711,23.0,3.0,0.0,82.0,645.0,629.0,183.0,1539.0,26.0
Andhra Pradesh,Ananthapur,515721,10.0,0.0,0.0,13.0,30.0,251.0,90.0,384.0,10.0
Andhra Pradesh,Ananthapur,515722,5.0,0.0,0.0,18.0,45.0,343.0,87.0,493.0,5.0
Andhra Pradesh,Ananthapur,515731,21.0,2.0,0.0,79.0,158.0,568.0,165.0,970.0,23.0
Andhra Pradesh,Ananthapur,515741,9.0,2.0,0.0,55.0,137.0,628.0,143.0,963.0,11.0
Andhra Pradesh,Ananthapur,515751,21.0,3.0,0.0,154.0,255.0,934.0,171.0,1514.0,24.0
Andhra Pradesh,Ananthapur,515761,66.0,3.0,0.0,207.0,653.0,1403.0,563.0,2826.0,69.0
Andhra Pradesh,Ananthapur,515763,17.0,2.0,0.0,47.0,177.0,281.0,94.0,599.0,19.0
Andhra Pradesh,Ananthapur,515765,31.0,7.0,0.0,101.0,464.0,811.0,442.0,1818.0,38.0
Andhra Pradesh,Ananthapur,515766,24.0,3.0,0.0,194.0,605.0,819.0,206.0,1824.0,27.0
Andhra Pradesh,Ananthapur,515767,16.0,1.0,0.0,118.0,263.0,758.0,173.0,1312.0,17.0
Andhra Pradesh,Ananthapur,515774,5.0,0.0,0.0,8.0,22.0,111.0,49.0,190.0,5.0
Andhra Pradesh,Ananthapur,515775,12.0,2.0,0.0,116.0,130.0,833.0,288.0,1367.0,14.0
Andhra Pradesh,Ananthapur,515787,24.0,1.0,0.0,67.0,378.0,560.0,176.0,1181.0,25.0
Andhra Pradesh,Ananthapur,515801,73.0,9.0,0.0,142.0,419.0,2304.0,689.0,3554.0,82.0
Andhra Pradesh,Ananthapur,515803,12.0,1.0,0.0,46.0,64.0,373.0,125.0,608.0,13.0
Andhra Pradesh,Ananthapur,515812,23.0,1.0,0.0,172.0,218.0,1264.0,318.0,1972.0,24.0
Andhra Pradesh,Ananthapur,515822,9.0,0.0,0.0,83.0,59.0,253.0,94.0,489.0,9.0
Andhra Pradesh,Ananthapur,515832,20.0,0.0,0.0,52.0,71.0,357.0,180.0,660.0,20.0
Andhra Pradesh,Ananthapur,515842,21.0,1.0,0.0,61.0,147.0,770.0,278.0,1256.0,22.0
Andhra Pradesh,Ananthapur,515863,15.0,1.0,0.0,15.0,82.0,442.0,165.0,704.0,16.0
Andhra Pradesh,Ananthapur,515865,96.0,12.0,0.0,128.0,735.0,3458.0,982.0,5303.0,108.0
Andhra Pradesh,Ananthapur,515867,34.0,4.0,0.0,49.0,204.0,914.0,221.0,1388.0,38.0
Andhra Pradesh,Ananthapur,515870,13.0,5.0,0.0,91.0,112.0,878.0,209.0,1290.0,18.0
Andhra Pradesh,Ananthapur,515871,60.0,6.0,0.0,222.0,630.0,2341.0,697.0,3890.0,66.0
Andhra Pradesh,Ananthapur,515872,4.0,1.0,0.0,6.0,35.0,271.0,105.0,417.0,5.0
Andhra Pradesh,Ananthapuramu,515001,180.0,15.0,3.0,2136.0,9826.0,4648.0,1615.0,18225.0,198.0
Andhra Pradesh,Ananthapuramu,515002,44.0,3.0,1.0,91.0,523.0,656.0,247.0,1517.0,48.0
Andhra Pradesh,Ananthapuramu,515003,9.0,0.0,0.0,30.0,99.0,114.0,37.0,280.0,9.0
Andhra Pradesh,Ananthapuramu,515004,105.0,2.0,0.0,1001.0,4638.0,2054.0,828.0,8521.0,107.0
Andhra Pradesh,Ananthapuramu,515005,4.0,0.0,0.0,25.0,59.0,139.0,23.0,246.0,4.0
Andhra Pradesh,Ananthapuramu,515101,23.0,0.0,0.0,89.0,75.0,516.0,117.0,797.0,23.0
Andhra Pradesh,Ananthapuramu,515110,16.0,1.0,0.0,50.0,138.0,1055.0,164.0,1407.0,17.0
Andhra Pradesh,Ananthapuramu,515122,19.0,1.0,0.0,40.0,83.0,799.0,76.0,998.0,20.0
Andhra Pradesh,Ananthapuramu,515123,7.0,3.0,0.0,22.0,57.0,446.0,110.0,635.0,10.0
Andhra Pradesh,Ananthapuramu,515124,6.0,0.0,0.0,19.0,36.0,202.0,33.0,290.0,6.0
Andhra Pradesh,Ananthapuramu,515133,14.0,4.0,0.0,33.0,57.0,375.0,45.0,510.0,18.0
Andhra Pradesh,Ananthapuramu,515134,22.0,0.0,0.0,26.0,114.0,659.0,149.0,948.0,22.0
Andhra Pradesh,Ananthapuramu,515144,15.0,1.0,0.0,26.0,58.0,649.0,85.0,818.0,16.0
Andhra Pradesh,Ananthapuramu,515154,12.0,0.0,0.0,11.0,53.0,359.0,70.0,493.0,12.0
Andhra Pradesh,Ananthapuramu,515159,3.0,0.0,0.0,6.0,14.0,312.0,62.0,394.0,3.0
Andhra Pradesh,Ananthapuramu,515164,11.0,0.0,0.0,27.0,53.0,147.0,35.0,262.0,11.0
Andhra Pradesh,Ananthapuramu,515201,30.0,2.0,0.0,108.0,391.0,2393.0,315.0,3207.0,32.0
Andhra Pradesh,Ananthapuramu,515211,6.0,1.0,0.0,23.0,50.0,237.0,48.0,358.0,7.0
Andhra Pradesh,Ananthapuramu,515212,19.0,2.0,0.0,22.0,40.0,269.0,44.0,375.0,21.0
Andhra Pradesh,Ananthapuramu,515231,57.0,2.0,0.0,157.0,376.0,1780.0,266.0,2579.0,59.0
Andhra Pradesh,Ananthapuramu,515241,11.0,1.0,0.0,32.0,62.0,396.0,69.0,559.0,12.0
Andhra Pradesh,Ananthapuramu,515261,20.0,0.0,0.0,13.0,76.0,404.0,62.0,555.0,20.0
Andhra Pradesh,Ananthapuramu,515271,11.0,0.0,0.0,14.0,40.0,282.0,48.0,384.0,11.0
Andhra Pradesh,Ananthapuramu,515281,19.0,1.0,0.0,27.0,63.0,591.0,70.0,751.0,20.0
Andhra Pradesh,Ananthapuramu,515286,7.0,0.0,0.0,11.0,33.0,245.0,45.0,334.0,7.0
Andhra Pradesh,Ananthapuramu,515291,3.0,1.0,0.0,6.0,28.0,98.0,19.0,151.0,4.0
Andhra Pradesh,Ananthapuramu,515301,18.0,0.0,0.0,55.0,102.0,767.0,130.0,1054.0,18.0
Andhra Pradesh,Ananthapuramu,515303,8.0,0.0,0.0,12.0,27.0,163.0,29.0,231.0,8.0
Andhra Pradesh,Ananthapuramu,515305,15.0,2.0,0.0,10.0,46.0,167.0,25.0,248.0,17.0
Andhra Pradesh,Ananthapuramu,515311,6.0,0.0,0.0,33.0,80.0,561.0,127.0,801.0,6.0
Andhra Pradesh,Ananthapuramu,515321,12.0,0.0,0.0,15.0,51.0,362.0,44.0,472.0,12.0
Andhra Pradesh,Ananthapuramu,515331,11.0,0.0,0.0,36.0,93.0,968.0,152.0,1249.0,11.0
Andhra Pradesh,Ananthapuramu,515341,15.0,0.0,0.0,16.0,51.0,149.0,38.0,254.0,15.0
Andhra Pradesh,Ananthapuramu,515401,72.0,8.0,0.0,426.0,1349.0,2532.0,525.0,4832.0,80.0
Andhra Pradesh,Ananthapuramu,515402,14.0,0.0,0.0,71.0,208.0,950.0,197.0,1426.0,14.0
Andhra Pradesh,Ananthapuramu,515405,24.0,0.0,0.0,46.0,114.0,754.0,103.0,1017.0,24.0
Andhra Pradesh,Ananthapuramu,515408,45.0,0.0,0.0,55.0,313.0,1316.0,234.0,1918.0,45.0
Andhra Pradesh,Ananthapuramu,515411,107.0,6.0,0.0,563.0,2187.0,3077.0,708.0,6535.0,113.0
Andhra Pradesh,Ananthapuramu,515414,13.0,0.0,0.0,27.0,152.0,374.0,94.0,647.0,13.0
Andhra Pradesh,Ananthapuramu,515415,16.0,0.0,0.0,43.0,162.0,406.0,58.0,669.0,16.0
Andhra Pradesh,Ananthapuramu,515425,45.0,3.0,0.0,90.0,322.0,1629.0,246.0,2287.0,48.0
Andhra Pradesh,Ananthapuramu,515435,18.0,2.0,0.0,44.0,143.0,231.0,55.0,473.0,20.0
Andhra Pradesh,Ananthapuramu,515445,8.0,0.0,0.0,37.0,218.0,497.0,109.0,861.0,8.0
Andhra Pradesh,Ananthapuramu,515455,27.0,0.0,0.0,29.0,168.0,952.0,136.0,1285.0,27.0
Andhra Pradesh,Ananthapuramu,515465,29.0,0.0,0.0,76.0,319.0,819.0,137.0,1351.0,29.0
Andhra Pradesh,Ananthapuramu,515501,24.0,4.0,0.0,65.0,142.0,934.0,116.0,1257.0,28.0
Andhra Pradesh,Ananthapuramu,515511,19.0,0.0,0.0,26.0,80.0,964.0,197.0,1267.0,19.0
Andhra Pradesh,Ananthapuramu,515521,29.0,0.0,0.0,52.0,153.0,897.0,108.0,1210.0,29.0
Andhra Pradesh,Ananthapuramu,515531,19.0,1.0,0.0,34.0,49.0,398.0,58.0,539.0,20.0
Andhra Pradesh,Ananthapuramu,515541,22.0,1.0,0.0,32.0,50.0,584.0,94.0,760.0,23.0
Andhra Pradesh,Ananthapuramu,515551,9.0,0.0,0.0,9.0,41.0,250.0,49.0,349.0,9.0
Andhra Pradesh,Ananthapuramu,515556,12.0,3.0,0.0,11.0,39.0,220.0,43.0,313.0,15.0
Andhra Pradesh,Ananthapuramu,515561,26.0,2.0,0.0,32.0,92.0,774.0,124.0,1022.0,28.0
Andhra Pradesh,Ananthapuramu,515571,21.0,1.0,0.0,101.0,185.0,1230.0,172.0,1688.0,22.0
Andhra Pradesh,Ananthapuramu,515581,36.0,1.0,0.0,39.0,126.0,1109.0,219.0,1493.0,37.0
Andhra Pradesh,Ananthapuramu,515591,61.0,5.0,0.0,127.0,409.0,2561.0,376.0,3473.0,66.0
Andhra Pradesh,Ananthapuramu,515601,5.0,0.0,0.0,18.0,49.0,194.0,56.0,317.0,5.0
Andhra Pradesh,Ananthapuramu,515611,14.0,0.0,0.0,24.0,112.0,502.0,106.0,744.0,14.0
Andhra Pradesh,Ananthapuramu,515621,16.0,0.0,0.0,39.0,141.0,790.0,157.0,1127.0,16.0
Andhra Pradesh,Ananthapuramu,515631,18.0,2.0,0.0,23.0,40.0,265.0,53.0,381.0,20.0
Andhra Pradesh,Ananthapuramu,515641,22.0,2.0,0.0,38.0,104.0,825.0,148.0,1115.0,24.0
Andhra Pradesh,Ananthapuramu,515651,11.0,1.0,0.0,21.0,33.0,173.0,22.0,249.0,12.0
Andhra Pradesh,Ananthapuramu,515661,17.0,0.0,0.0,12.0,58.0,462.0,68.0,600.0,17.0
Andhra Pradesh,Ananthapuramu,515671,58.0,1.0,0.0,295.0,582.0,2505.0,392.0,3774.0,59.0
Andhra Pradesh,Ananthapuramu,515672,21.0,0.0,0.0,92.0,173.0,1372.0,171.0,1808.0,21.0
Andhra Pradesh,Ananthapuramu,515701,91.0,1.0,0.0,401.0,1647.0,1875.0,408.0,4331.0,92.0
Andhra Pradesh,Ananthapuramu,515711,30.0,1.0,0.0,60.0,289.0,1235.0,166.0,1750.0,31.0
Andhra Pradesh,Ananthapuramu,515721,8.0,1.0,0.0,24.0,112.0,279.0,100.0,515.0,9.0
Andhra Pradesh,Ananthapuramu,515722,15.0,0.0,0.0,75.0,291.0,514.0,124.0,1004.0,15.0
Andhra Pradesh,Ananthapuramu,515731,53.0,2.0,0.0,168.0,629.0,1232.0,262.0,2291.0,55.0
Andhra Pradesh,Ananthapuramu,515741,26.0,1.0,0.0,50.0,185.0,1083.0,245.0,1563.0,27.0
Andhra Pradesh,Ananthapuramu,515751,42.0,6.0,0.0,139.0,625.0,1396.0,269.0,2429.0,48.0
Andhra Pradesh,Ananthapuramu,515761,90.0,3.0,0.0,459.0,1703.0,2479.0,579.0,5220.0,93.0
Andhra Pradesh,Ananthapuramu,515763,18.0,1.0,0.0,67.0,220.0,783.0,165.0,1235.0,19.0
Andhra Pradesh,Ananthapuramu,515765,47.0,3.0,1.0,183.0,556.0,1530.0,308.0,2577.0,51.0
Andhra Pradesh,Ananthapuramu,515766,60.0,1.0,0.0,331.0,877.0,1368.0,303.0,2879.0,61.0
Andhra Pradesh,Ananthapuramu,515767,36.0,0.0,0.0,77.0,251.0,1153.0,174.0,1655.0,36.0
Andhra Pradesh,Ananthapuramu,515774,24.0,1.0,0.0,28.0,155.0,495.0,187.0,865.0,25.0
Andhra Pradesh,Ananthapuramu,515775,52.0,3.0,0.0,416.0,1034.0,1863.0,483.0,3796.0,55.0
Andhra Pradesh,Ananthapuramu,515787,22.0,1.0,0.0,19.0,133.0,689.0,127.0,968.0,23.0
Andhra Pradesh,Ananthapuramu,515801,133.0,13.0,1.0,666.0,2608.0,3266.0,1099.0,7639.0,147.0
Andhra Pradesh,Ananthapuramu,515803,24.0,2.0,1.0,34.0,112.0,620.0,198.0,964.0,27.0
Andhra Pradesh,Ananthapuramu,515812,71.0,5.0,0.0,407.0,781.0,2283.0,494.0,3965.0,76.0
Andhra Pradesh,Ananthapuramu,515822,24.0,0.0,0.0,38.0,100.0,770.0,205.0,1113.0,24.0
Andhra Pradesh,Ananthapuramu,515832,26.0,2.0,0.0,57.0,207.0,1160.0,228.0,1652.0,28.0
Andhra Pradesh,Ananthapuramu,515842,30.0,1.0,0.0,84.0,224.0,1008.0,219.0,1535.0,31.0
Andhra Pradesh,Ananthapuramu,515863,40.0,1.0,0.0,10.0,125.0,920.0,157.0,1212.0,41.0
Andhra Pradesh,Ananthapuramu,515865,204.0,15.0,3.0,815.0,4120.0,3613.0,782.0,9330.0,222.0
Andhra Pradesh,Ananthapuramu,515867,50.0,0.0,0.0,18.0,118.0,749.0,165.0,1050.0,50.0
Andhra Pradesh,Ananthapuramu,515870,44.0,1.0,0.0,93.0,257.0,1160.0,223.0,1733.0,45.0
Andhra Pradesh,Ananthapuramu,515871,109.0,7.0,0.0,268.0,903.0,2883.0,750.0,4804.0,116.0
Andhra Pradesh,Ananthapuramu,515872,13.0,2.0,0.0,6.0,57.0,611.0,90.0,764.0,15.0
Andhra Pradesh,Annamayya,516101,30.0,1.0,5.0,137.0,855.0,400.0,274.0,1666.0,36.0
Andhra Pradesh,Annamayya,516104,4.0,0.0,1.0,12.0,62.0,22.0,9.0,105.0,5.0
Andhra Pradesh,Annamayya,516105,10.0,0.0,1.0,48.0,282.0,55.0,27.0,412.0,11.0
Andhra Pradesh,Annamayya,516107,14.0,2.0,11.0,21.0,195.0,220.0,96.0,532.0,27.0
Andhra Pradesh,Annamayya,516108,7.0,1.0,5.0,8.0,115.0,118.0,62.0,303.0,13.0
Andhra Pradesh,Annamayya,516110,5.0,1.0,1.0,8.0,65.0,31.0,12.0,116.0,7.0
Andhra Pradesh,Annamayya,516115,32.0,2.0,3.0,91.0,528.0,214.0,114.0,947.0,37.0
Andhra Pradesh,Annamayya,516126,20.0,1.0,17.0,31.0,257.0,219.0,80.0,587.0,38.0
Andhra Pradesh,Annamayya,516127,14.0,0.0,3.0,9.0,73.0,19.0,19.0,120.0,17.0
Andhra Pradesh,Annamayya,516128,11.0,0.0,2.0,8.0,96.0,67.0,44.0,215.0,13.0
Andhra Pradesh,Annamayya,516129,13.0,1.0,1.0,13.0,118.0,46.0,30.0,207.0,15.0
Andhra Pradesh,Annamayya,516130,21.0,0.0,8.0,26.0,222.0,121.0,83.0,452.0,29.0
Andhra Pradesh,Annamayya,516150,17.0,0.0,2.0,42.0,178.0,66.0,36.0,322.0,19.0
Andhra Pradesh,Annamayya,516151,8.0,0.0,2.0,11.0,71.0,39.0,13.0,134.0,10.0
Andhra Pradesh,Annamayya,516214,14.0,5.0,1.0,19.0,150.0,95.0,65.0,329.0,20.0
Andhra Pradesh,Annamayya,516215,15.0,0.0,1.0,14.0,143.0,61.0,35.0,253.0,16.0
Andhra Pradesh,Annamayya,516257,19.0,0.0,1.0,62.0,346.0,84.0,59.0,551.0,20.0
Andhra Pradesh,Annamayya,516267,24.0,4.0,0.0,140.0,694.0,147.0,102.0,1083.0,28.0
Andhra Pradesh,Annamayya,516268,15.0,0.0,2.0,14.0,120.0,43.0,32.0,209.0,17.0
Andhra Pradesh,Annamayya,516269,95.0,5.0,9.0,735.0,3607.0,606.0,379.0,5327.0,109.0
Andhra Pradesh,Annamayya,516270,13.0,0.0,0.0,12.0,67.0,14.0,12.0,105.0,13.0
Andhra Pradesh,Annamayya,516504,11.0,2.0,1.0,40.0,218.0,150.0,97.0,505.0,14.0
Andhra Pradesh,Annamayya,517213,6.0,0.0,0.0,43.0,177.0,27.0,19.0,266.0,6.0
Andhra Pradesh,Annamayya,517214,32.0,1.0,2.0,552.0,2880.0,297.0,263.0,3992.0,35.0
Andhra Pradesh,Annamayya,517234,16.0,4.0,1.0,138.0,731.0,77.0,83.0,1029.0,21.0
Andhra Pradesh,Annamayya,517235,6.0,1.0,0.0,12.0,106.0,21.0,16.0,155.0,7.0
Andhra Pradesh,Annamayya,517236,13.0,0.0,1.0,13.0,127.0,24.0,13.0,177.0,14.0
Andhra Pradesh,Annamayya,517237,2.0,0.0,0.0,2.0,48.0,9.0,9.0,68.0,2.0
Andhra Pradesh,Annamayya,517247,2.0,0.0,0.0,9.0,29.0,6.0,2.0,46.0,2.0
Andhra Pradesh,Annamayya,517277,8.0,0.0,0.0,12.0,64.0,20.0,8.0,104.0,8.0
Andhra Pradesh,Annamayya,517280,13.0,0.0,0.0,84.0,485.0,69.0,44.0,682.0,13.0
Andhra Pradesh,Annamayya,517291,15.0,0.0,0.0,17.0,88.0,21.0,14.0,140.0,15.0
Andhra Pradesh,Annamayya,517297,37.0,1.0,2.0,222.0,842.0,204.0,121.0,1389.0,40.0
Andhra Pradesh,Annamayya,517299,18.0,0.0,0.0,42.0,160.0,49.0,49.0,300.0,18.0
Andhra Pradesh,Annamayya,517305,12.0,0.0,0.0,8.0,65.0,34.0,16.0,123.0,12.0
Andhra Pradesh,Annamayya,517319,14.0,0.0,0.0,42.0,151.0,70.0,57.0,320.0,14.0
Andhra Pradesh,Annamayya,517325,154.0,10.0,17.0,2591.0,11118.0,1358.0,983.0,16050.0,181.0
Andhra Pradesh,Annamayya,517326,5.0,0.0,0.0,7.0,36.0,5.0,4.0,52.0,5.0
Andhra Pradesh,Annamayya,517350,12.0,1.0,0.0,19.0,153.0,26.0,24.0,222.0,13.0
Andhra Pradesh,Annamayya,517351,7.0,0.0,1.0,11.0,106.0,40.0,32.0,189.0,8.0
Andhra Pradesh,Annamayya,517352,7.0,0.0,0.0,4.0,34.0,0.0,1.0,39.0,7.0
Andhra Pradesh,Annamayya,517370,28.0,2.0,3.0,206.0,957.0,187.0,194.0,1544.0,33.0
Andhra Pradesh,Annamayya,517390,15.0,1.0,0.0,100.0,339.0,86.0,74.0,599.0,16.0
Andhra Pradesh,Annamayya,517391,10.0,1.0,0.0,12.0,90.0,90.0,67.0,259.0,11.0
Andhra Pradesh,Annamayya,517417,16.0,0.0,1.0,84.0,333.0,157.0,96.0,670.0,17.0
Andhra Pradesh,Annamayya,517418,8.0,1.0,0.0,58.0,261.0,76.0,53.0,448.0,9.0
Andhra Pradesh,Bapatla,522101,46.0,4.0,1.0,364.0,2273.0,341.0,209.0,3187.0,51.0
Andhra Pradesh,Bapatla,522111,17.0,2.0,2.0,39.0,219.0,120.0,62.0,440.0,21.0
Andhra Pradesh,Bapatla,522113,3.0,0.0,0.0,12.0,55.0,13.0,8.0,88.0,3.0
Andhra Pradesh,Bapatla,522211,5.0,0.0,0.0,14.0,43.0,20.0,5.0,82.0,5.0
Andhra Pradesh,Bapatla,522256,6.0,0.0,1.0,11.0,109.0,50.0,32.0,202.0,7.0
Andhra Pradesh,Bapatla,522257,3.0,0.0,0.0,9.0,81.0,16.0,10.0,116.0,3.0
Andhra Pradesh,Bapatla,522258,3.0,0.0,0.0,5.0,37.0,18.0,12.0,72.0,3.0
Andhra Pradesh,Bapatla,522259,13.0,1.0,0.0,10.0,111.0,67.0,39.0,227.0,14.0
Andhra Pradesh,Bapatla,522261,14.0,1.0,0.0,29.0,238.0,85.0,49.0,401.0,15.0
Andhra Pradesh,Bapatla,522262,11.0,2.0,0.0,26.0,132.0,112.0,75.0,345.0,13.0
