state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrollments,demo_age_5_17,demo_age_17_,total_demo_updates,bio_age_5_17,bio_age_17_,total_bio_updates,update_intensity,child_enr_share
Andhra Pradesh,Anantapur,515311,22.0,5.0,0.0,27.0,85.0,752.0,837.0,293.0,740.0,1033.0,66.78571428571429,0.7857142857142857
Andhra Pradesh,Anantapur,515321,24.0,2.0,0.0,26.0,72.0,307.0,379.0,226.0,338.0,564.0,34.925925925925924,0.8888888888888888
Andhra Pradesh,Anantapur,515331,49.0,7.0,0.0,56.0,106.0,481.0,587.0,245.0,582.0,827.0,24.80701754385965,0.8596491228070176
Andhra Pradesh,Anantapur,515341,21.0,1.0,0.0,22.0,54.0,291.0,345.0,77.0,158.0,235.0,25.217391304347824,0.9130434782608695
Andhra Pradesh,Anantapur,515401,101.0,5.0,0.0,106.0,205.0,1783.0,1988.0,724.0,1257.0,1981.0,37.09345794392523,0.9439252336448598
Andhra Pradesh,Anantapur,515402,25.0,3.0,0.0,28.0,35.0,183.0,218.0,270.0,487.0,757.0,33.62068965517241,0.8620689655172413
Andhra Pradesh,Anantapur,515405,21.0,3.0,0.0,24.0,82.0,256.0,338.0,238.0,468.0,706.0,41.76,0.84
Andhra Pradesh,Anantapur,515408,47.0,1.0,0.0,48.0,115.0,786.0,901.0,464.0,512.0,976.0,38.30612244897959,0.9591836734693877
Andhra Pradesh,Anantapur,515411,145.0,7.0,0.0,152.0,176.0,2170.0,2346.0,881.0,1354.0,2235.0,29.941176470588236,0.9477124183006536
Andhra Pradesh,Anantapur,515414,21.0,0.0,0.0,21.0,62.0,394.0,456.0,281.0,319.0,600.0,48.0,0.9545454545454546
Andhra Pradesh,Anantapur,515415,11.0,1.0,0.0,12.0,21.0,102.0,123.0,93.0,96.0,189.0,24.0,0.8461538461538461
Andhra Pradesh,Anantapur,515425,71.0,2.0,0.0,73.0,210.0,2016.0,2226.0,819.0,947.0,1766.0,53.945945945945944,0.9594594594594594
Andhra Pradesh,Anantapur,515435,26.0,1.0,0.0,27.0,35.0,155.0,190.0,203.0,289.0,492.0,24.357142857142858,0.9285714285714286
Andhra Pradesh,Anantapur,515445,43.0,3.0,0.0,46.0,28.0,287.0,315.0,365.0,446.0,811.0,23.95744680851064,0.9148936170212766
Andhra Pradesh,Anantapur,515455,36.0,3.0,0.0,39.0,28.0,294.0,322.0,248.0,314.0,562.0,22.1,0.9
Andhra Pradesh,Anantapur,515465,47.0,2.0,0.0,49.0,59.0,307.0,366.0,367.0,553.0,920.0,25.72,0.94
Andhra Pradesh,Anantapur,515501,27.0,4.0,0.0,31.0,127.0,391.0,518.0,203.0,381.0,584.0,34.4375,0.84375
Andhra Pradesh,Anantapur,515511,14.0,1.0,0.0,15.0,152.0,462.0,614.0,336.0,702.0,1038.0,103.25,0.875
Andhra Pradesh,Anantapur,515521,39.0,3.0,0.0,42.0,165.0,959.0,1124.0,498.0,503.0,1001.0,49.41860465116279,0.9069767441860465
Andhra Pradesh,Anantapur,515531,17.0,0.0,0.0,17.0,79.0,228.0,307.0,136.0,216.0,352.0,36.611111111111114,0.9444444444444444
Andhra Pradesh,Anantapur,515541,21.0,3.0,0.0,24.0,88.0,231.0,319.0,212.0,363.0,575.0,35.76,0.84
Andhra Pradesh,Anantapur,515551,23.0,0.0,0.0,23.0,63.0,286.0,349.0,239.0,315.0,554.0,37.625,0.9583333333333334
Andhra Pradesh,Anantapur,515556,16.0,0.0,0.0,16.0,80.0,513.0,593.0,157.0,251.0,408.0,58.88235294117647,0.9411764705882353
Andhra Pradesh,Anantapur,515561,36.0,3.0,0.0,39.0,136.0,572.0,708.0,278.0,378.0,656.0,34.1,0.9
Andhra Pradesh,Anantapur,515571,34.0,6.0,0.0,40.0,143.0,1397.0,1540.0,366.0,589.0,955.0,60.853658536585364,0.8292682926829268
Andhra Pradesh,Anantapur,515581,42.0,1.0,0.0,43.0,88.0,546.0,634.0,460.0,629.0,1089.0,39.15909090909091,0.9545454545454546
Andhra Pradesh,Anantapur,515591,127.0,5.0,0.0,132.0,359.0,1788.0,2147.0,1053.0,1362.0,2415.0,34.30075187969925,0.9548872180451128
Andhra Pradesh,Anantapur,515601,10.0,0.0,0.0,10.0,44.0,403.0,447.0,146.0,318.0,464.0,82.81818181818181,0.9090909090909091
Andhra Pradesh,Anantapur,515611,28.0,1.0,0.0,29.0,38.0,245.0,283.0,285.0,396.0,681.0,32.13333333333333,0.9333333333333333
Andhra Pradesh,Anantapur,515621,44.0,3.0,0.0,47.0,62.0,327.0,389.0,215.0,456.0,671.0,22.083333333333332,0.9166666666666666
Andhra Pradesh,Anantapur,515631,28.0,0.0,0.0,28.0,46.0,342.0,388.0,222.0,410.0,632.0,35.172413793103445,0.9655172413793104
Andhra Pradesh,Anantapur,515641,26.0,0.0,0.0,26.0,86.0,262.0,348.0,235.0,429.0,664.0,37.48148148148148,0.9629629629629629
Andhra Pradesh,Anantapur,515651,23.0,0.0,0.0,23.0,58.0,139.0,197.0,145.0,265.0,410.0,25.291666666666668,0.9583333333333334
Andhra Pradesh,Anantapur,515661,26.0,2.0,0.0,28.0,71.0,503.0,574.0,261.0,330.0,591.0,40.172413793103445,0.896551724137931
Andhra Pradesh,Anantapur,515671,89.0,11.0,0.0,100.0,254.0,1362.0,1616.0,684.0,1177.0,1861.0,34.42574257425743,0.8811881188118812
Andhra Pradesh,Anantapur,515672,35.0,4.0,0.0,39.0,104.0,397.0,501.0,367.0,670.0,1037.0,38.45,0.875
Andhra Pradesh,Anantapur,515701,87.0,6.0,0.0,93.0,120.0,1082.0,1202.0,653.0,1100.0,1753.0,31.43617021276596,0.925531914893617
Andhra Pradesh,Anantapur,515711,55.0,5.0,0.0,60.0,74.0,498.0,572.0,400.0,430.0,830.0,22.983606557377048,0.9016393442622951
Andhra Pradesh,Anantapur,515721,18.0,4.0,0.0,22.0,32.0,135.0,167.0,154.0,416.0,570.0,32.04347826086956,0.782608695652174
Andhra Pradesh,Anantapur,515722,24.0,3.0,0.0,27.0,65.0,346.0,411.0,294.0,517.0,811.0,43.642857142857146,0.8571428571428571
Andhra Pradesh,Anantapur,515731,72.0,2.0,0.0,74.0,159.0,1526.0,1685.0,444.0,799.0,1243.0,39.04,0.96
Andhra Pradesh,Anantapur,515741,48.0,3.0,0.0,51.0,97.0,834.0,931.0,376.0,646.0,1022.0,37.55769230769231,0.9230769230769231
Andhra Pradesh,Anantapur,515751,68.0,4.0,0.0,72.0,173.0,2047.0,2220.0,572.0,846.0,1418.0,49.83561643835616,0.9315068493150684
Andhra Pradesh,Anantapur,515761,127.0,5.0,0.0,132.0,133.0,844.0,977.0,708.0,1221.0,1929.0,21.849624060150376,0.9548872180451128
Andhra Pradesh,Anantapur,515763,29.0,1.0,0.0,30.0,51.0,294.0,345.0,307.0,464.0,771.0,36.0,0.9354838709677419
Andhra Pradesh,Anantapur,515765,47.0,3.0,0.0,50.0,44.0,362.0,406.0,245.0,682.0,927.0,26.137254901960784,0.9215686274509803
Andhra Pradesh,Anantapur,515766,87.0,9.0,0.0,96.0,96.0,511.0,607.0,609.0,952.0,1561.0,22.350515463917525,0.8969072164948454
Andhra Pradesh,Anantapur,515767,55.0,3.0,0.0,58.0,93.0,1142.0,1235.0,463.0,579.0,1042.0,38.59322033898305,0.9322033898305084
Andhra Pradesh,Anantapur,515774,16.0,0.0,0.0,16.0,27.0,153.0,180.0,217.0,272.0,489.0,39.35294117647059,0.9411764705882353
Andhra Pradesh,Anantapur,515775,62.0,3.0,0.0,65.0,220.0,921.0,1141.0,695.0,1433.0,2128.0,49.53030303030303,0.9393939393939394
Andhra Pradesh,Anantapur,515787,28.0,4.0,0.0,32.0,43.0,276.0,319.0,303.0,337.0,640.0,29.060606060606062,0.8484848484848485
Andhra Pradesh,Anantapur,515801,121.0,10.0,0.0,131.0,130.0,783.0,913.0,1045.0,1910.0,2955.0,29.303030303030305,0.9166666666666666
Andhra Pradesh,Anantapur,515803,24.0,0.0,0.0,24.0,36.0,137.0,173.0,195.0,416.0,611.0,31.36,0.96
Andhra Pradesh,Anantapur,515812,98.0,7.0,0.0,105.0,236.0,1269.0,1505.0,894.0,1444.0,2338.0,36.25471698113208,0.9245283018867925
Andhra Pradesh,Anantapur,515822,38.0,9.0,0.0,47.0,50.0,360.0,410.0,259.0,430.0,689.0,22.895833333333332,0.7916666666666666
Andhra Pradesh,Anantapur,515832,42.0,5.0,0.0,47.0,117.0,579.0,696.0,404.0,776.0,1180.0,39.083333333333336,0.875
Andhra Pradesh,Anantapur,515842,52.0,6.0,0.0,58.0,66.0,286.0,352.0,343.0,753.0,1096.0,24.54237288135593,0.8813559322033898
Andhra Pradesh,Anantapur,515863,44.0,5.0,0.0,49.0,34.0,291.0,325.0,363.0,625.0,988.0,26.26,0.88
Andhra Pradesh,Anantapur,515865,208.0,16.0,0.0,224.0,223.0,4360.0,4583.0,1826.0,2373.0,4199.0,39.03111111111111,0.9244444444444444
Andhra Pradesh,Anantapur,515867,60.0,8.0,0.0,68.0,24.0,300.0,324.0,294.0,518.0,812.0,16.463768115942027,0.8695652173913043
Andhra Pradesh,Anantapur,515870,58.0,7.0,0.0,65.0,58.0,536.0,594.0,444.0,746.0,1190.0,27.03030303030303,0.8787878787878788
Andhra Pradesh,Anantapur,515871,151.0,18.0,0.0,169.0,270.0,2029.0,2299.0,1378.0,1840.0,3218.0,32.45294117647059,0.888235294117647
Andhra Pradesh,Anantapur,515872,10.0,4.0,0.0,14.0,3.0,89.0,92.0,133.0,280.0,413.0,33.666666666666664,0.6666666666666666
Andhra Pradesh,Ananthapur,515001,69.0,12.0,0.0,81.0,334.0,962.0,1296.0,3318.0,1270.0,4588.0,71.7560975609756,0.8414634146341463
Andhra Pradesh,Ananthapur,515002,7.0,0.0,0.0,7.0,22.0,38.0,60.0,323.0,108.0,431.0,61.375,0.875
Andhra Pradesh,Ananthapur,515003,3.0,0.0,0.0,3.0,5.0,9.0,14.0,28.0,12.0,40.0,13.5,0.75
Andhra Pradesh,Ananthapur,515004,43.0,1.0,0.0,44.0,140.0,362.0,502.0,1229.0,415.0,1644.0,47.68888888888889,0.9555555555555556
Andhra Pradesh,Ananthapur,515005,2.0,0.0,0.0,2.0,9.0,33.0,42.0,44.0,17.0,61.0,34.333333333333336,0.6666666666666666
Andhra Pradesh,Ananthapur,515101,19.0,3.0,0.0,22.0,232.0,256.0,488.0,444.0,233.0,677.0,50.65217391304348,0.8260869565217391
Andhra Pradesh,Ananthapur,515110,10.0,3.0,0.0,13.0,82.0,117.0,199.0,638.0,146.0,784.0,70.21428571428571,0.7142857142857143
Andhra Pradesh,Ananthapur,515122,9.0,0.0,0.0,9.0,139.0,181.0,320.0,422.0,103.0,525.0,84.5,0.9
Andhra Pradesh,Ananthapur,515123,8.0,0.0,0.0,8.0,70.0,117.0,187.0,272.0,136.0,408.0,66.11111111111111,0.8888888888888888
Andhra Pradesh,Ananthapur,515124,5.0,0.0,0.0,5.0,80.0,141.0,221.0,177.0,66.0,243.0,77.33333333333333,0.8333333333333334
Andhra Pradesh,Ananthapur,515133,4.0,0.0,0.0,4.0,50.0,61.0,111.0,154.0,36.0,190.0,60.2,0.8
Andhra Pradesh,Ananthapur,515134,12.0,0.0,0.0,12.0,55.0,112.0,167.0,445.0,110.0,555.0,55.53846153846154,0.9230769230769231
Andhra Pradesh,Ananthapur,515144,12.0,0.0,0.0,12.0,48.0,74.0,122.0,291.0,98.0,389.0,39.30769230769231,0.9230769230769231
Andhra Pradesh,Ananthapur,515154,12.0,0.0,0.0,12.0,61.0,36.0,97.0,198.0,46.0,244.0,26.23076923076923,0.9230769230769231
Andhra Pradesh,Ananthapur,515159,3.0,0.0,0.0,3.0,37.0,31.0,68.0,250.0,76.0,326.0,98.5,0.75
Andhra Pradesh,Ananthapur,515164,7.0,2.0,0.0,9.0,99.0,78.0,177.0,153.0,52.0,205.0,38.2,0.7
Andhra Pradesh,Ananthapur,515201,76.0,7.0,0.0,83.0,276.0,606.0,882.0,3415.0,832.0,4247.0,61.05952380952381,0.9047619047619048
Andhra Pradesh,Ananthapur,515211,16.0,1.0,0.0,17.0,80.0,144.0,224.0,824.0,183.0,1007.0,68.38888888888889,0.8888888888888888
Andhra Pradesh,Ananthapur,515212,6.0,0.0,0.0,6.0,121.0,142.0,263.0,312.0,85.0,397.0,94.28571428571429,0.8571428571428571
Andhra Pradesh,Ananthapur,515231,26.0,1.0,0.0,27.0,216.0,262.0,478.0,1038.0,389.0,1427.0,68.03571428571429,0.9285714285714286
Andhra Pradesh,Ananthapur,515241,5.0,0.0,0.0,5.0,59.0,84.0,143.0,263.0,59.0,322.0,77.5,0.8333333333333334
Andhra Pradesh,Ananthapur,515261,12.0,0.0,0.0,12.0,79.0,166.0,245.0,362.0,98.0,460.0,54.23076923076923,0.9230769230769231
Andhra Pradesh,Ananthapur,515271,11.0,3.0,0.0,14.0,91.0,319.0,410.0,591.0,200.0,791.0,80.06666666666666,0.7333333333333333
Andhra Pradesh,Ananthapur,515281,1.0,1.0,0.0,2.0,86.0,77.0,163.0,446.0,91.0,537.0,233.33333333333334,0.3333333333333333
Andhra Pradesh,Ananthapur,515286,10.0,2.0,0.0,12.0,56.0,68.0,124.0,441.0,137.0,578.0,54.0,0.7692307692307693
Andhra Pradesh,Ananthapur,515291,5.0,1.0,0.0,6.0,24.0,31.0,55.0,92.0,20.0,112.0,23.857142857142858,0.7142857142857143
Andhra Pradesh,Ananthapur,515301,30.0,2.0,0.0,32.0,232.0,422.0,654.0,843.0,313.0,1156.0,54.84848484848485,0.9090909090909091
Andhra Pradesh,Ananthapur,515303,6.0,2.0,0.0,8.0,43.0,37.0,80.0,164.0,38.0,202.0,31.333333333333332,0.6666666666666666
Andhra Pradesh,Ananthapur,515305,5.0,2.0,0.0,7.0,76.0,182.0,258.0,494.0,144.0,638.0,112.0,0.625
Andhra Pradesh,Ananthapur,515311,3.0,0.0,0.0,3.0,140.0,49.0,189.0,325.0,104.0,429.0,154.5,0.75
Andhra Pradesh,Ananthapur,515321,5.0,0.0,0.0,5.0,80.0,55.0,135.0,108.0,37.0,145.0,46.666666666666664,0.8333333333333334
Andhra Pradesh,Ananthapur,515331,11.0,0.0,0.0,11.0,139.0,273.0,412.0,414.0,154.0,568.0,81.66666666666667,0.9166666666666666
Andhra Pradesh,Ananthapur,515341,5.0,0.0,0.0,5.0,25.0,67.0,92.0,30.0,28.0,58.0,25.0,0.8333333333333334
Andhra Pradesh,Ananthapur,515401,56.0,2.0,0.0,58.0,155.0,271.0,426.0,1702.0,409.0,2111.0,43.0,0.9491525423728814
Andhra Pradesh,Ananthapur,515402,14.0,1.0,0.0,15.0,52.0,63.0,115.0,568.0,138.0,706.0,51.3125,0.875
Andhra Pradesh,Ananthapur,515405,9.0,0.0,0.0,9.0,60.0,130.0,190.0,650.0,131.0,781.0,97.1,0.9
Andhra Pradesh,Ananthapur,515408,24.0,0.0,0.0,24.0,52.0,154.0,206.0,808.0,195.0,1003.0,48.36,0.96
Andhra Pradesh,Ananthapur,515411,56.0,3.0,0.0,59.0,213.0,437.0,650.0,2088.0,478.0,2566.0,53.6,0.9333333333333333
Andhra Pradesh,Ananthapur,515414,11.0,0.0,0.0,11.0,75.0,112.0,187.0,266.0,59.0,325.0,42.666666666666664,0.9166666666666666
Andhra Pradesh,Ananthapur,515415,13.0,2.0,0.0,15.0,62.0,150.0,212.0,322.0,112.0,434.0,40.375,0.8125
Andhra Pradesh,Ananthapur,515425,15.0,1.0,0.0,16.0,155.0,321.0,476.0,1244.0,226.0,1470.0,114.47058823529412,0.8823529411764706
Andhra Pradesh,Ananthapur,515435,10.0,1.0,0.0,11.0,50.0,64.0,114.0,112.0,39.0,151.0,22.083333333333332,0.8333333333333334
Andhra Pradesh,Ananthapur,515445,12.0,0.0,0.0,12.0,33.0,91.0,124.0,440.0,127.0,567.0,53.15384615384615,0.9230769230769231
Andhra Pradesh,Ananthapur,515455,22.0,1.0,0.0,23.0,32.0,102.0,134.0,659.0,139.0,798.0,38.833333333333336,0.9166666666666666
Andhra Pradesh,Ananthapur,515465,16.0,0.0,0.0,16.0,86.0,116.0,202.0,514.0,149.0,663.0,50.88235294117647,0.9411764705882353
Andhra Pradesh,Ananthapur,515501,14.0,2.0,0.0,16.0,101.0,188.0,289.0,429.0,156.0,585.0,51.411764705882355,0.8235294117647058
Andhra Pradesh,Ananthapur,515511,5.0,0.0,0.0,5.0,49.0,98.0,147.0,480.0,183.0,663.0,135.0,0.8333333333333334
Andhra Pradesh,Ananthapur,515521,13.0,1.0,0.0,14.0,62.0,140.0,202.0,510.0,141.0,651.0,56.86666666666667,0.8666666666666667
Andhra Pradesh,Ananthapur,515531,12.0,1.0,0.0,13.0,42.0,146.0,188.0,256.0,113.0,369.0,39.785714285714285,0.8571428571428571
Andhra Pradesh,Ananthapur,515541,9.0,2.0,0.0,11.0,49.0,57.0,106.0,460.0,135.0,595.0,58.416666666666664,0.75
Andhra Pradesh,Ananthapur,515551,8.0,1.0,0.0,9.0,35.0,48.0,83.0,123.0,44.0,167.0,25.0,0.8
Andhra Pradesh,Ananthapur,515556,5.0,0.0,0.0,5.0,53.0,76.0,129.0,154.0,43.0,197.0,54.333333333333336,0.8333333333333334
Andhra Pradesh,Ananthapur,515561,21.0,0.0,0.0,21.0,154.0,255.0,409.0,513.0,188.0,701.0,50.45454545454545,0.9545454545454546
Andhra Pradesh,Ananthapur,515571,9.0,2.0,0.0,11.0,81.0,443.0,524.0,440.0,200.0,640.0,97.0,0.75
Andhra Pradesh,Ananthapur,515581,13.0,1.0,0.0,14.0,74.0,82.0,156.0,396.0,99.0,495.0,43.4,0.8666666666666667
Andhra Pradesh,Ananthapur,515591,45.0,4.0,0.0,49.0,207.0,586.0,793.0,1772.0,484.0,2256.0,60.98,0.9
Andhra Pradesh,Ananthapur,515611,12.0,0.0,0.0,12.0,29.0,47.0,76.0,167.0,41.0,208.0,21.846153846153847,0.9230769230769231
Andhra Pradesh,Ananthapur,515621,33.0,1.0,0.0,34.0,102.0,539.0,641.0,638.0,328.0,966.0,45.91428571428571,0.9428571428571428
Andhra Pradesh,Ananthapur,515631,24.0,2.0,0.0,26.0,111.0,398.0,509.0,481.0,273.0,754.0,46.77777777777778,0.8888888888888888
Andhra Pradesh,Ananthapur,515641,38.0,1.0,0.0,39.0,145.0,683.0,828.0,1092.0,415.0,1507.0,58.375,0.95
Andhra Pradesh,Ananthapur,515651,15.0,0.0,0.0,15.0,111.0,203.0,314.0,339.0,174.0,513.0,51.6875,0.9375
Andhra Pradesh,Ananthapur,515661,21.0,0.0,0.0,21.0,89.0,326.0,415.0,501.0,191.0,692.0,50.31818181818182,0.9545454545454546
Andhra Pradesh,Ananthapur,515671,76.0,4.0,0.0,80.0,466.0,978.0,1444.0,2457.0,886.0,3343.0,59.098765432098766,0.9382716049382716
Andhra Pradesh,Ananthapur,515672,52.0,5.0,0.0,57.0,397.0,1013.0,1410.0,1284.0,732.0,2016.0,59.06896551724138,0.896551724137931
Andhra Pradesh,Ananthapur,515701,38.0,0.0,0.0,38.0,63.0,212.0,275.0,978.0,249.0,1227.0,38.51282051282051,0.9743589743589743
Andhra Pradesh,Ananthapur,515711,23.0,3.0,0.0,26.0,82.0,645.0,727.0,629.0,183.0,812.0,57.0,0.8518518518518519
Andhra Pradesh,Ananthapur,515721,10.0,0.0,0.0,10.0,13.0,30.0,43.0,251.0,90.0,341.0,34.90909090909091,0.9090909090909091
Andhra Pradesh,Ananthapur,515722,5.0,0.0,0.0,5.0,18.0,45.0,63.0,343.0,87.0,430.0,82.16666666666667,0.8333333333333334
Andhra Pradesh,Ananthapur,515731,21.0,2.0,0.0,23.0,79.0,158.0,237.0,568.0,165.0,733.0,40.416666666666664,0.875
Andhra Pradesh,Ananthapur,515741,9.0,2.0,0.0,11.0,55.0,137.0,192.0,628.0,143.0,771.0,80.25,0.75
Andhra Pradesh,Ananthapur,515751,21.0,3.0,0.0,24.0,154.0,255.0,409.0,934.0,171.0,1105.0,60.56,0.84
Andhra Pradesh,Ananthapur,515761,66.0,3.0,0.0,69.0,207.0,653.0,860.0,1403.0,563.0,1966.0,40.371428571428574,0.9428571428571428
Andhra Pradesh,Ananthapur,515763,17.0,2.0,0.0,19.0,47.0,177.0,224.0,281.0,94.0,375.0,29.95,0.85
Andhra Pradesh,Ananthapur,515765,31.0,7.0,0.0,38.0,101.0,464.0,565.0,811.0,442.0,1253.0,46.61538461538461,0.7948717948717948
Andhra Pradesh,Ananthapur,515766,24.0,3.0,0.0,27.0,194.0,605.0,799.0,819.0,206.0,1025.0,65.14285714285714,0.8571428571428571
Andhra Pradesh,Ananthapur,515767,16.0,1.0,0.0,17.0,118.0,263.0,381.0,758.0,173.0,931.0,72.88888888888889,0.8888888888888888
Andhra Pradesh,Ananthapur,515774,5.0,0.0,0.0,5.0,8.0,22.0,30.0,111.0,49.0,160.0,31.666666666666668,0.8333333333333334
Andhra Pradesh,Ananthapur,515775,12.0,2.0,0.0,14.0,116.0,130.0,246.0,833.0,288.0,1121.0,91.13333333333334,0.8
Andhra Pradesh,Ananthapur,515787,24.0,1.0,0.0,25.0,67.0,378.0,445.0,560.0,176.0,736.0,45.42307692307692,0.9230769230769231
Andhra Pradesh,Ananthapur,515801,73.0,9.0,0.0,82.0,142.0,419.0,561.0,2304.0,689.0,2993.0,42.81927710843374,0.8795180722891566
Andhra Pradesh,Ananthapur,515803,12.0,1.0,0.0,13.0,46.0,64.0,110.0,373.0,125.0,498.0,43.42857142857143,0.8571428571428571
Andhra Pradesh,Ananthapur,515812,23.0,1.0,0.0,24.0,172.0,218.0,390.0,1264.0,318.0,1582.0,78.88,0.92
Andhra Pradesh,Ananthapur,515822,9.0,0.0,0.0,9.0,83.0,59.0,142.0,253.0,94.0,347.0,48.9,0.9
Andhra Pradesh,Ananthapur,515832,20.0,0.0,0.0,20.0,52.0,71.0,123.0,357.0,180.0,537.0,31.428571428571427,0.9523809523809523
Andhra Pradesh,Ananthapur,515842,21.0,1.0,0.0,22.0,61.0,147.0,208.0,770.0,278.0,1048.0,54.608695652173914,0.9130434782608695
Andhra Pradesh,Ananthapur,515863,15.0,1.0,0.0,16.0,15.0,82.0,97.0,442.0,165.0,607.0,41.411764705882355,0.8823529411764706
Andhra Pradesh,Ananthapur,515865,96.0,12.0,0.0,108.0,128.0,735.0,863.0,3458.0,982.0,4440.0,48.65137614678899,0.8807339449541285
Andhra Pradesh,Ananthapur,515867,34.0,4.0,0.0,38.0,49.0,204.0,253.0,914.0,221.0,1135.0,35.58974358974359,0.8717948717948718
Andhra Pradesh,Ananthapur,515870,13.0,5.0,0.0,18.0,91.0,112.0,203.0,878.0,209.0,1087.0,67.89473684210526,0.6842105263157895
Andhra Pradesh,Ananthapur,515871,60.0,6.0,0.0,66.0,222.0,630.0,852.0,2341.0,697.0,3038.0,58.059701492537314,0.8955223880597015
Andhra Pradesh,Ananthapur,515872,4.0,1.0,0.0,5.0,6.0,35.0,41.0,271.0,105.0,376.0,69.5,0.6666666666666666
Andhra Pradesh,Ananthapuramu,515001,180.0,15.0,3.0,198.0,2136.0,9826.0,11962.0,4648.0,1615.0,6263.0,91.58291457286433,0.9045226130653267
Andhra Pradesh,Ananthapuramu,515002,44.0,3.0,1.0,48.0,91.0,523.0,614.0,656.0,247.0,903.0,30.959183673469386,0.8979591836734694
Andhra Pradesh,Ananthapuramu,515003,9.0,0.0,0.0,9.0,30.0,99.0,129.0,114.0,37.0,151.0,28.0,0.9
Andhra Pradesh,Ananthapuramu,515004,105.0,2.0,0.0,107.0,1001.0,4638.0,5639.0,2054.0,828.0,2882.0,78.89814814814815,0.9722222222222222
Andhra Pradesh,Ananthapuramu,515005,4.0,0.0,0.0,4.0,25.0,59.0,84.0,139.0,23.0,162.0,49.2,0.8
Andhra Pradesh,Ananthapuramu,515101,23.0,0.0,0.0,23.0,89.0,75.0,164.0,516.0,117.0,633.0,33.208333333333336,0.9583333333333334
Andhra Pradesh,Ananthapuramu,515110,16.0,1.0,0.0,17.0,50.0,138.0,188.0,1055.0,164.0,1219.0,78.16666666666667,0.8888888888888888
Andhra Pradesh,Ananthapuramu,515122,19.0,1.0,0.0,20.0,40.0,83.0,123.0,799.0,76.0,875.0,47.523809523809526,0.9047619047619048
Andhra Pradesh,Ananthapuramu,515123,7.0,3.0,0.0,10.0,22.0,57.0,79.0,446.0,110.0,556.0,57.72727272727273,0.6363636363636364
Andhra Pradesh,Ananthapuramu,515124,6.0,0.0,0.0,6.0,19.0,36.0,55.0,202.0,33.0,235.0,41.42857142857143,0.8571428571428571
Andhra Pradesh,Ananthapuramu,515133,14.0,4.0,0.0,18.0,33.0,57.0,90.0,375.0,45.0,420.0,26.842105263157894,0.7368421052631579
Andhra Pradesh,Ananthapuramu,515134,22.0,0.0,0.0,22.0,26.0,114.0,140.0,659.0,149.0,808.0,41.21739130434783,0.9565217391304348
Andhra Pradesh,Ananthapuramu,515144,15.0,1.0,0.0,16.0,26.0,58.0,84.0,649.0,85.0,734.0,48.11764705882353,0.8823529411764706
Andhra Pradesh,Ananthapuramu,515154,12.0,0.0,0.0,12.0,11.0,53.0,64.0,359.0,70.0,429.0,37.92307692307692,0.9230769230769231
Andhra Pradesh,Ananthapuramu,515159,3.0,0.0,0.0,3.0,6.0,14.0,20.0,312.0,62.0,374.0,98.5,0.75
Andhra Pradesh,Ananthapuramu,515164,11.0,0.0,0.0,11.0,27.0,53.0,80.0,147.0,35.0,182.0,21.833333333333332,0.9166666666666666
Andhra Pradesh,Ananthapuramu,515201,30.0,2.0,0.0,32.0,108.0,391.0,499.0,2393.0,315.0,2708.0,97.18181818181819,0.9090909090909091
Andhra Pradesh,Ananthapuramu,515211,6.0,1.0,0.0,7.0,23.0,50.0,73.0,237.0,48.0,285.0,44.75,0.75
Andhra Pradesh,Ananthapuramu,515212,19.0,2.0,0.0,21.0,22.0,40.0,62.0,269.0,44.0,313.0,17.045454545454547,0.8636363636363636
Andhra Pradesh,Ananthapuramu,515231,57.0,2.0,0.0,59.0,157.0,376.0,533.0,1780.0,266.0,2046.0,42.983333333333334,0.95
Andhra Pradesh,Ananthapuramu,515241,11.0,1.0,0.0,12.0,32.0,62.0,94.0,396.0,69.0,465.0,43.0,0.8461538461538461
Andhra Pradesh,Ananthapuramu,515261,20.0,0.0,0.0,20.0,13.0,76.0,89.0,404.0,62.0,466.0,26.428571428571427,0.9523809523809523
Andhra Pradesh,Ananthapuramu,515271,11.0,0.0,0.0,11.0,14.0,40.0,54.0,282.0,48.0,330.0,32.0,0.9166666666666666
Andhra Pradesh,Ananthapuramu,515281,19.0,1.0,0.0,20.0,27.0,63.0,90.0,591.0,70.0,661.0,35.76190476190476,0.9047619047619048
Andhra Pradesh,Ananthapuramu,515286,7.0,0.0,0.0,7.0,11.0,33.0,44.0,245.0,45.0,290.0,41.75,0.875
Andhra Pradesh,Ananthapuramu,515291,3.0,1.0,0.0,4.0,6.0,28.0,34.0,98.0,19.0,117.0,30.2,0.6
Andhra Pradesh,Ananthapuramu,515301,18.0,0.0,0.0,18.0,55.0,102.0,157.0,767.0,130.0,897.0,55.473684210526315,0.9473684210526315
Andhra Pradesh,Ananthapuramu,515303,8.0,0.0,0.0,8.0,12.0,27.0,39.0,163.0,29.0,192.0,25.666666666666668,0.8888888888888888
Andhra Pradesh,Ananthapuramu,515305,15.0,2.0,0.0,17.0,10.0,46.0,56.0,167.0,25.0,192.0,13.777777777777779,0.8333333333333334
Andhra Pradesh,Ananthapuramu,515311,6.0,0.0,0.0,6.0,33.0,80.0,113.0,561.0,127.0,688.0,114.42857142857143,0.8571428571428571
