pincode,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
126112,Haryana,Jind,384.0,7.0,0.0,508.0,4141.0,4208.0,8584.0
126113,Haryana,Jind,182.0,1.0,0.0,137.0,1604.0,1718.0,2562.0
126114,Haryana,Jind,237.0,5.0,0.0,119.0,991.0,1521.0,3350.0
126115,Haryana,Jind,337.0,13.0,0.0,384.0,3328.0,3154.0,5464.0
126116,Haryana,Jind,796.0,13.0,0.0,1241.0,9439.0,9467.0,12068.0
126125,Haryana,Jind,192.0,5.0,0.0,160.0,1377.0,1731.0,3652.0
126152,Haryana,Jind,159.0,1.0,0.0,195.0,1609.0,1893.0,2477.0
127021,Haryana,Bhiwani,742.0,29.0,7.0,1190.0,7573.0,8142.0,13572.0
127021,Haryana,Charkhi Dadri,1.0,0.0,0.0,0.0,16.0,3.0,2.0
127022,Haryana,Bhiwani,28.0,2.0,0.0,16.0,211.0,446.0,377.0
127022,Haryana,Charkhi Dadri,47.0,2.0,0.0,102.0,691.0,203.0,411.0
127025,Haryana,Bhiwani,25.0,2.0,0.0,29.0,189.0,660.0,758.0
127025,Haryana,Charkhi Dadri,30.0,1.0,0.0,38.0,306.0,94.0,160.0
127026,Haryana,Bhiwani,26.0,3.0,0.0,8.0,232.0,653.0,612.0
127026,Haryana,Charkhi Dadri,104.0,4.0,0.0,75.0,549.0,386.0,748.0
127027,Haryana,Bhiwani,69.0,2.0,1.0,81.0,418.0,607.0,1533.0
127028,Haryana,Bhiwani,152.0,9.0,1.0,75.0,808.0,1408.0,1736.0
127029,Haryana,Bhiwani,77.0,1.0,0.0,66.0,615.0,989.0,1871.0
127030,Haryana,Bhiwani,112.0,3.0,0.0,105.0,1106.0,1025.0,1548.0
127030,Haryana,Charkhi Dadri,21.0,0.0,0.0,17.0,193.0,35.0,83.0
127031,Haryana,Bhiwani,127.0,3.0,2.0,217.0,1225.0,1633.0,2719.0
127032,Haryana,Bhiwani,202.0,10.0,0.0,149.0,1068.0,2169.0,3898.0
127035,Haryana,Bhiwani,114.0,7.0,0.0,53.0,385.0,786.0,1596.0
127040,Haryana,Bhiwani,293.0,14.0,1.0,273.0,1962.0,2666.0,4705.0
127041,Haryana,Bhiwani,109.0,2.0,0.0,37.0,318.0,1071.0,2139.0
127041,Haryana,Hisar,2.0,0.0,0.0,0.0,4.0,3.0,7.0
127042,Haryana,Bhiwani,22.0,3.0,0.0,19.0,213.0,664.0,791.0
127042,Haryana,Charkhi Dadri,49.0,1.0,0.0,107.0,578.0,195.0,555.0
127043,Haryana,Bhiwani,119.0,10.0,0.0,87.0,986.0,1147.0,1516.0
127045,Haryana,Bhiwani,36.0,6.0,0.0,24.0,120.0,306.0,414.0
127046,Haryana,Bhiwani,199.0,9.0,0.0,419.0,2567.0,2022.0,3093.0
127110,Haryana,Bhiwani,20.0,2.0,0.0,13.0,98.0,222.0,349.0
127111,Haryana,Bhiwani,89.0,5.0,0.0,152.0,1067.0,1249.0,2091.0
127114,Haryana,Bhiwani,89.0,3.0,0.0,87.0,619.0,919.0,1787.0
127201,Haryana,Bhiwani,300.0,12.0,4.0,342.0,3648.0,2709.0,3924.0
127306,Haryana,Bhiwani,149.0,7.0,0.0,131.0,1279.0,1849.0,1869.0
127306,Haryana,Charkhi Dadri,226.0,4.0,0.0,804.0,4420.0,738.0,1656.0
127307,Haryana,Bhiwani,29.0,2.0,0.0,23.0,249.0,454.0,392.0
127307,Haryana,Charkhi Dadri,45.0,0.0,0.0,69.0,564.0,126.0,275.0
127308,Haryana,Bhiwani,34.0,1.0,0.0,66.0,940.0,1743.0,1328.0
127308,Haryana,Charkhi Dadri,102.0,2.0,0.0,143.0,934.0,512.0,1411.0
127309,Haryana,Bhiwani,130.0,2.0,0.0,273.0,1713.0,1432.0,2396.0
127309,Haryana,Charkhi Dadri,27.0,1.0,0.0,46.0,344.0,69.0,106.0
127310,Haryana,Bhiwani,29.0,3.0,0.0,69.0,667.0,894.0,745.0
127310,Haryana,Charkhi Dadri,116.0,4.0,0.0,193.0,1293.0,470.0,887.0
127311,Haryana,Charkhi Dadri,8.0,0.0,0.0,2.0,16.0,2.0,2.0
127312,Haryana,Charkhi Dadri,63.0,0.0,0.0,102.0,489.0,190.0,469.0
131001,Haryana,Sonipat,1271.0,129.0,31.0,3715.0,23231.0,9328.0,9350.0
131021,Haryana,Sonipat,139.0,14.0,0.0,359.0,2000.0,1079.0,1349.0
131022,Haryana,Sonipat,66.0,3.0,0.0,24.0,238.0,590.0,652.0
131023,Haryana,Sonipat,175.0,18.0,0.0,318.0,2401.0,1361.0,1878.0
131024,Haryana,Sonipat,99.0,3.0,0.0,100.0,724.0,693.0,1143.0
131027,Haryana,Sonipat,140.0,6.0,0.0,172.0,1301.0,1225.0,1366.0
131028,Haryana,Sonipat,83.0,23.0,2.0,174.0,1866.0,859.0,1066.0
131029,Haryana,Sonipat,97.0,7.0,1.0,240.0,1311.0,981.0,1276.0
131039,Haryana,Sonipat,113.0,3.0,0.0,82.0,617.0,813.0,1111.0
131101,Haryana,Sonipat,483.0,11.0,1.0,680.0,4497.0,3795.0,5316.0
131102,Haryana,Sonipat,105.0,3.0,2.0,41.0,254.0,792.0,1371.0
131103,Haryana,Sonipat,102.0,14.0,0.0,136.0,1026.0,849.0,1142.0
131301,Haryana,Sonipat,589.0,15.0,0.0,966.0,7271.0,5242.0,9325.0
131302,Haryana,Sonipat,149.0,1.0,0.0,200.0,1665.0,1233.0,2826.0
131304,Haryana,Sonipat,76.0,1.0,0.0,51.0,396.0,745.0,1511.0
131305,Haryana,Sonipat,66.0,0.0,0.0,27.0,285.0,567.0,940.0
131306,Haryana,Sonipat,112.0,2.0,0.0,74.0,424.0,887.0,2210.0
131402,Haryana,Sonipat,216.0,5.0,0.0,241.0,2154.0,1548.0,2766.0
131403,Haryana,Sonipat,42.0,2.0,0.0,40.0,346.0,475.0,746.0
131408,Haryana,Sonipat,129.0,6.0,0.0,81.0,716.0,1079.0,1821.0
131409,Haryana,Sonipat,62.0,2.0,0.0,27.0,193.0,483.0,864.0
132001,Haryana,Karnal,1121.0,90.0,3.0,3616.0,21592.0,10888.0,15927.0
132022,Haryana,Karnal,76.0,2.0,0.0,47.0,277.0,581.0,991.0
132023,Haryana,Karnal,75.0,2.0,0.0,108.0,658.0,583.0,1046.0
132024,Haryana,Karnal,113.0,5.0,1.0,167.0,1361.0,1569.0,3603.0
132036,Haryana,Karnal,117.0,2.0,0.0,83.0,356.0,1310.0,2029.0
132037,Haryana,Karnal,111.0,7.0,1.0,123.0,774.0,895.0,1530.0
132039,Haryana,Karnal,335.0,6.0,0.0,284.0,2381.0,2670.0,5114.0
132040,Haryana,Karnal,148.0,1.0,0.0,98.0,410.0,937.0,2075.0
132041,Haryana,Karnal,276.0,5.0,1.0,280.0,2078.0,2123.0,5035.0
132046,Haryana,Karnal,111.0,1.0,0.0,65.0,407.0,839.0,1752.0
132054,Haryana,Karnal,152.0,5.0,0.0,170.0,1149.0,1309.0,2843.0
132101,Haryana,Panipat,324.0,30.0,1.0,580.0,4660.0,2704.0,4582.0
132102,Haryana,Panipat,35.0,2.0,0.0,61.0,535.0,358.0,650.0
132103,Haryana,Panipat,4150.0,470.0,44.0,7663.0,46825.0,19853.0,28422.0
132104,Haryana,Panipat,156.0,12.0,1.0,163.0,1107.0,1558.0,3067.0
132105,Haryana,Panipat,82.0,2.0,1.0,55.0,386.0,584.0,819.0
132106,Haryana,Panipat,5.0,0.0,0.0,5.0,41.0,27.0,40.0
132107,Haryana,Panipat,154.0,1.0,0.0,250.0,1659.0,1524.0,2934.0
132108,Haryana,Panipat,93.0,3.0,0.0,83.0,648.0,698.0,1101.0
132113,Haryana,Panipat,242.0,10.0,0.0,320.0,2317.0,1875.0,3089.0
132114,Haryana,Karnal,745.0,40.0,0.0,1066.0,6632.0,3951.0,7814.0
132115,Haryana,Panipat,50.0,1.0,0.0,27.0,249.0,410.0,550.0
132116,Haryana,Karnal,172.0,3.0,0.0,456.0,2721.0,1965.0,4286.0
132117,Haryana,Karnal,170.0,4.0,0.0,172.0,1004.0,1544.0,4352.0
132122,Haryana,Panipat,58.0,6.0,0.0,30.0,252.0,546.0,795.0
132140,Haryana,Panipat,68.0,3.0,0.0,134.0,540.0,594.0,951.0
132145,Haryana,Panipat,81.0,3.0,0.0,60.0,434.0,695.0,1347.0
132157,Haryana,Karnal,139.0,6.0,2.0,93.0,503.0,1260.0,3198.0
133001,Haryana,Ambala,398.0,21.0,1.0,950.0,6474.0,4290.0,6480.0
133004,Haryana,Ambala,155.0,4.0,0.0,118.0,807.0,1416.0,2536.0
133005,Haryana,Ambala,76.0,9.0,0.0,57.0,694.0,769.0,843.0
133006,Haryana,Ambala,10.0,1.0,0.0,7.0,78.0,116.0,162.0
133021,Haryana,Ambala,16.0,0.0,0.0,21.0,148.0,229.0,236.0
133101,Haryana,Ambala,61.0,2.0,0.0,25.0,315.0,427.0,844.0
133102,Haryana,Ambala,74.0,2.0,0.0,24.0,348.0,593.0,1209.0
133103,Haryana,Yamuna Nagar,209.0,2.0,0.0,410.0,2667.0,1754.0,3815.0
133104,Haryana,Ambala,132.0,2.0,0.0,88.0,868.0,1110.0,1813.0
133105,Haryana,Yamuna Nagar,13.0,0.0,0.0,9.0,85.0,107.0,325.0
133201,Haryana,Ambala,129.0,4.0,10.0,105.0,893.0,1345.0,2221.0
133202,Haryana,Ambala,46.0,1.0,0.0,15.0,246.0,422.0,842.0
133202,Haryana,Yamuna Nagar,31.0,0.0,0.0,25.0,143.0,208.0,429.0
133203,Haryana,Ambala,100.0,4.0,0.0,76.0,846.0,969.0,1807.0
133204,Haryana,Yamuna Nagar,177.0,2.0,0.0,174.0,1717.0,1800.0,4300.0
133205,Haryana,Ambala,94.0,0.0,1.0,140.0,969.0,1202.0,2194.0
133206,Haryana,Ambala,28.0,0.0,0.0,8.0,57.0,230.0,446.0
133206,Haryana,Yamuna Nagar,61.0,4.0,0.0,49.0,445.0,674.0,1716.0
133301,Haryana,Panchkula,34.0,1.0,0.0,39.0,357.0,398.0,409.0
133302,Haryana,Panchkula,102.0,7.0,0.0,429.0,1943.0,1843.0,2493.0
134003,Haryana,Ambala,949.0,49.0,17.0,1344.0,8423.0,7580.0,15071.0
134007,Haryana,Ambala,69.0,7.0,0.0,127.0,932.0,556.0,1193.0
134011,Haryana,Ambala,19.0,1.0,0.0,14.0,89.0,165.0,444.0
134101,Haryana,Panchkula,3.0,0.0,0.0,9.0,32.0,39.0,23.0
134102,Haryana,Panchkula,188.0,15.0,0.0,1189.0,6281.0,2912.0,2873.0
134104,Haryana,Panchkula,20.0,0.0,0.0,17.0,205.0,204.0,221.0
134107,Haryana,Panchkula,42.0,1.0,0.0,34.0,461.0,555.0,501.0
134108,Haryana,Panchkula,26.0,1.0,1.0,68.0,293.0,432.0,278.0
134109,Haryana,Panchkula,165.0,21.0,0.0,391.0,2991.0,2452.0,2155.0
134112,Haryana,Panchkula,50.0,4.0,0.0,239.0,1567.0,869.0,738.0
134113,Haryana,Panchkula,141.0,15.0,0.0,1229.0,4714.0,2418.0,1881.0
134114,Haryana,Panchkula,32.0,5.0,0.0,48.0,367.0,286.0,201.0
134115,Haryana,Panchkula,12.0,1.0,0.0,7.0,98.0,113.0,151.0
134116,Haryana,Panchkula,107.0,5.0,1.0,1152.0,4833.0,1832.0,1333.0
134117,Haryana,Panchkula,17.0,3.0,0.0,64.0,261.0,126.0,88.0
134118,Haryana,Ambala,12.0,0.0,1.0,3.0,71.0,92.0,84.0
134118,Haryana,Panchkula,166.0,8.0,2.0,261.0,1853.0,1819.0,2466.0
134201,Haryana,Ambala,76.0,2.0,0.0,34.0,450.0,592.0,625.0
134201,Haryana,Panchkula,12.0,0.0,0.0,7.0,125.0,121.0,221.0
134202,Haryana,Ambala,219.0,3.0,3.0,175.0,2069.0,1361.0,2011.0
134203,Haryana,Ambala,400.0,10.0,0.0,626.0,4499.0,3123.0,5097.0
134204,Haryana,Panchkula,126.0,4.0,1.0,206.0,2159.0,1395.0,2445.0
134205,Haryana,Panchkula,44.0,1.0,0.0,26.0,408.0,484.0,582.0
135001,Haryana,Yamuna Nagar,1041.0,45.0,4.0,1825.0,12257.0,12096.0,16512.0
135001,Haryana,Yamunanagar,43.0,2.0,0.0,15.0,313.0,116.0,633.0
135002,Haryana,Yamuna Nagar,93.0,1.0,0.0,155.0,1236.0,1045.0,1481.0
135002,Haryana,Yamunanagar,6.0,1.0,0.0,5.0,37.0,3.0,49.0
135003,Haryana,Yamuna Nagar,330.0,15.0,1.0,1581.0,9789.0,3634.0,5844.0
135003,Haryana,Yamunanagar,2.0,0.0,0.0,1.0,40.0,19.0,38.0
135021,Haryana,Yamuna Nagar,134.0,5.0,0.0,197.0,2013.0,1227.0,2005.0
135101,Haryana,Yamuna Nagar,234.0,7.0,1.0,480.0,4131.0,2685.0,3485.0
135101,Haryana,Yamunanagar,3.0,0.0,0.0,2.0,1.0,0.0,6.0
135102,Haryana,Yamuna Nagar,255.0,6.0,2.0,577.0,4549.0,2283.0,3740.0
135103,Haryana,Yamuna Nagar,247.0,13.0,0.0,273.0,2941.0,1956.0,3388.0
135106,Haryana,Yamuna Nagar,111.0,5.0,0.0,80.0,645.0,969.0,1402.0
135133,Haryana,Yamuna Nagar,342.0,5.0,0.0,586.0,3841.0,3152.0,6694.0
135133,Haryana,Yamunanagar,2.0,0.0,0.0,1.0,3.0,0.0,3.0
136020,Haryana,Kaithal,78.0,4.0,0.0,120.0,564.0,981.0,1498.0
136021,Haryana,Kaithal,97.0,1.0,1.0,153.0,722.0,1526.0,2628.0
136026,Haryana,Kaithal,135.0,0.0,0.0,79.0,452.0,1937.0,3021.0
136027,Haryana,Kaithal,1267.0,39.0,11.0,2930.0,19900.0,12574.0,15703.0
136030,Haryana,Kurukshetra,86.0,0.0,0.0,39.0,235.0,959.0,1841.0
136033,Haryana,Kaithal,179.0,5.0,0.0,229.0,1775.0,2071.0,2478.0
136034,Haryana,Kaithal,210.0,8.0,0.0,442.0,3820.0,2998.0,3912.0
136035,Haryana,Kaithal,104.0,3.0,0.0,265.0,2103.0,1617.0,1722.0
136038,Haryana,Kurukshetra,32.0,2.0,0.0,24.0,153.0,395.0,810.0
136042,Haryana,Kaithal,77.0,7.0,0.0,101.0,892.0,1719.0,2440.0
136043,Haryana,Kaithal,190.0,6.0,0.0,167.0,1181.0,2357.0,4137.0
136044,Haryana,Kaithal,136.0,4.0,0.0,104.0,590.0,1409.0,2194.0
136117,Haryana,Kaithal,421.0,8.0,0.0,402.0,2983.0,5213.0,5801.0
136118,Haryana,Kurukshetra,357.0,18.0,0.0,1042.0,6268.0,4047.0,6474.0
136119,Haryana,Kurukshetra,327.0,15.0,11.0,338.0,2299.0,2366.0,4976.0
136128,Haryana,Kurukshetra,272.0,11.0,0.0,399.0,3414.0,3294.0,7125.0
136129,Haryana,Kurukshetra,118.0,1.0,0.0,39.0,363.0,881.0,2231.0
136130,Haryana,Kurukshetra,75.0,0.0,0.0,34.0,265.0,838.0,2274.0
136131,Haryana,Kurukshetra,211.0,7.0,0.0,193.0,1581.0,2276.0,4564.0
136132,Haryana,Kurukshetra,294.0,4.0,0.0,286.0,2844.0,2345.0,4074.0
136135,Haryana,Kurukshetra,378.0,18.0,0.0,967.0,6500.0,3907.0,8292.0
136136,Haryana,Kurukshetra,40.0,2.0,0.0,14.0,103.0,452.0,1358.0
136156,Haryana,Kurukshetra,125.0,0.0,0.0,139.0,1153.0,1592.0,2603.0
140001,Punjab,Rupnagar,169.0,10.0,2.0,162.0,1886.0,2498.0,3262.0
140101,Punjab,Fatehgarh Sahib,8.0,0.0,0.0,7.0,63.0,119.0,104.0
140101,Punjab,Rupnagar,69.0,9.0,3.0,123.0,1935.0,1636.0,2221.0
140102,Punjab,Fatehgarh Sahib,5.0,0.0,0.0,2.0,53.0,183.0,144.0
140102,Punjab,Rupnagar,30.0,4.0,1.0,19.0,327.0,547.0,782.0
140103,Punjab,Rupnagar,27.0,2.0,0.0,38.0,486.0,526.0,959.0
140103,Punjab,S.A.S Nagar(Mohali),13.0,2.0,0.0,3.0,163.0,5.0,175.0
140103,Punjab,SAS Nagar (Mohali),85.0,16.0,0.0,91.0,1035.0,1397.0,1742.0
140108,Punjab,Rupnagar,56.0,9.0,0.0,75.0,1033.0,905.0,2105.0
140109,Punjab,S.A.S Nagar(Mohali),1.0,0.0,0.0,0.0,7.0,2.0,9.0
140109,Punjab,SAS Nagar (Mohali),29.0,6.0,0.0,5.0,159.0,248.0,548.0
140110,Punjab,S.A.S Nagar(Mohali),2.0,0.0,0.0,3.0,10.0,0.0,17.0
140110,Punjab,SAS Nagar (Mohali),39.0,3.0,1.0,33.0,398.0,579.0,946.0
140111,Punjab,Rupnagar,65.0,6.0,0.0,47.0,685.0,1041.0,1594.0
140112,Punjab,Fatehgarh Sahib,1.0,0.0,0.0,2.0,47.0,57.0,94.0
140112,Punjab,Rupnagar,42.0,3.0,0.0,16.0,469.0,620.0,952.0
140113,Punjab,Rupnagar,45.0,4.0,0.0,38.0,559.0,779.0,1050.0
140114,Punjab,Rupnagar,29.0,1.0,0.0,10.0,131.0,630.0,1012.0
140115,Punjab,Rupnagar,21.0,3.0,1.0,7.0,137.0,369.0,723.0
140116,Punjab,Rupnagar,48.0,3.0,0.0,19.0,162.0,732.0,1544.0
140117,Punjab,Rupnagar,160.0,16.0,1.0,60.0,809.0,1905.0,2958.0
140118,Punjab,Rupnagar,48.0,4.0,1.0,33.0,449.0,515.0,1133.0
140119,Punjab,Rupnagar,57.0,2.0,0.0,34.0,413.0,698.0,1223.0
140123,Punjab,Rupnagar,23.0,1.0,1.0,29.0,227.0,563.0,1093.0
140124,Punjab,Rupnagar,56.0,4.0,0.0,45.0,441.0,701.0,912.0
140125,Punjab,Rupnagar,40.0,1.0,0.0,47.0,532.0,574.0,875.0
140126,Punjab,Rupnagar,85.0,5.0,3.0,144.0,1410.0,1391.0,2067.0
140133,Punjab,Rupnagar,53.0,0.0,0.0,57.0,411.0,747.0,1417.0
140201,Punjab,S.A.S Nagar(Mohali),3.0,1.0,0.0,0.0,32.0,2.0,14.0
140201,Punjab,SAS Nagar (Mohali),52.0,12.0,0.0,70.0,881.0,756.0,701.0
140301,Punjab,Rupnagar,3.0,2.0,0.0,0.0,36.0,7.0,11.0
140301,Punjab,S.A.S Nagar,493.0,164.0,48.0,0.0,0.0,0.0,0.0
140301,Punjab,S.A.S Nagar(Mohali),50.0,7.0,0.0,7.0,558.0,91.0,976.0
140301,Punjab,SAS Nagar (Mohali),631.0,154.0,24.0,1529.0,17925.0,4896.0,4799.0
140306,Punjab,Rupnagar,2.0,0.0,0.0,1.0,32.0,4.0,12.0
140306,Punjab,S.A.S Nagar(Mohali),13.0,5.0,0.0,5.0,117.0,7.0,68.0
140306,Punjab,SAS Nagar (Mohali),97.0,20.0,2.0,113.0,1663.0,1481.0,1262.0
140307,Punjab,Fatehgarh Sahib,11.0,1.0,0.0,3.0,97.0,216.0,294.0
140307,Punjab,Rupnagar,1.0,0.0,0.0,2.0,22.0,0.0,11.0
140307,Punjab,S.A.S Nagar(Mohali),8.0,1.0,0.0,0.0,137.0,6.0,76.0
140307,Punjab,SAS Nagar (Mohali),91.0,15.0,2.0,115.0,1619.0,1207.0,1245.0
140308,Punjab,S.A.S Nagar(Mohali),11.0,0.0,0.0,1.0,79.0,9.0,65.0
140308,Punjab,SAS Nagar (Mohali),67.0,9.0,4.0,102.0,1300.0,816.0,640.0
140401,Punjab,Fatehgarh Sahib,5.0,0.0,0.0,4.0,33.0,89.0,132.0
140401,Punjab,Patiala,405.0,40.0,2.0,1013.0,9395.0,6132.0,6792.0
140401,Punjab,SAS Nagar (Mohali),10.0,0.0,0.0,2.0,56.0,70.0,119.0
140405,Punjab,Fatehgarh Sahib,27.0,2.0,0.0,9.0,218.0,450.0,689.0
140406,Punjab,Fatehgarh Sahib,236.0,22.0,3.0,402.0,5993.0,4196.0,5094.0
140407,Punjab,Fatehgarh Sahib,12.0,1.0,1.0,3.0,115.0,193.0,287.0
140412,Punjab,Fatehgarh Sahib,76.0,5.0,0.0,96.0,1523.0,2191.0,2130.0
140412,Punjab,Patiala,8.0,0.0,0.0,0.0,75.0,185.0,278.0
140413,Punjab,Rupnagar,4.0,1.0,0.0,0.0,31.0,29.0,43.0
140413,Punjab,S.A.S Nagar(Mohali),4.0,0.0,0.0,0.0,67.0,3.0,51.0
140413,Punjab,SAS Nagar (Mohali),13.0,2.0,2.0,10.0,262.0,419.0,672.0
140417,Punjab,Patiala,100.0,4.0,1.0,65.0,883.0,1418.0,2090.0
140501,Punjab,S.A.S Nagar(Mohali),5.0,0.0,0.0,0.0,18.0,0.0,16.0
140501,Punjab,SAS Nagar (Mohali),156.0,21.0,0.0,175.0,2096.0,2713.0,2508.0
140506,Punjab,SAS Nagar (Mohali),7.0,4.0,0.0,10.0,132.0,67.0,67.0
140507,Punjab,S.A.S Nagar(Mohali),17.0,2.0,0.0,0.0,75.0,2.0,40.0
140507,Punjab,SAS Nagar (Mohali),166.0,26.0,1.0,305.0,3316.0,1989.0,1696.0
140601,Punjab,Patiala,20.0,0.0,0.0,3.0,162.0,228.0,316.0
140601,Punjab,S.A.S Nagar(Mohali),8.0,0.0,0.0,0.0,43.0,3.0,38.0
140601,Punjab,SAS Nagar (Mohali),117.0,15.0,3.0,64.0,882.0,1749.0,2130.0
140602,Punjab,Fatehgarh Sahib,27.0,1.0,0.0,14.0,244.0,400.0,606.0
140602,Punjab,Patiala,46.0,5.0,0.0,17.0,353.0,547.0,686.0
140602,Punjab,SAS Nagar (Mohali),13.0,1.0,0.0,7.0,89.0,85.0,127.0
140603,Punjab,Patiala,2.0,0.0,0.0,0.0,3.0,0.0,4.0
140603,Punjab,S.A.S Nagar(Mohali),21.0,3.0,0.0,10.0,137.0,28.0,161.0
140603,Punjab,SAS Nagar (Mohali),329.0,77.0,3.0,1146.0,12068.0,3429.0,2108.0
140604,Punjab,S.A.S Nagar(Mohali),8.0,0.0,0.0,2.0,69.0,8.0,37.0
140604,Punjab,SAS Nagar (Mohali),40.0,9.0,0.0,95.0,923.0,1030.0,558.0
140701,Punjab,Patiala,98.0,9.0,1.0,44.0,900.0,1189.0,1814.0
140702,Punjab,Patiala,98.0,8.0,0.0,63.0,1231.0,1090.0,1335.0
140802,Punjab,Fatehgarh Sahib,38.0,2.0,0.0,21.0,313.0,586.0,645.0
140901,Punjab,S.A.S Nagar(Mohali),13.0,2.0,0.0,7.0,131.0,51.0,104.0
140901,Punjab,SAS Nagar (Mohali),46.0,8.0,2.0,106.0,1030.0,824.0,543.0
141001,Punjab,Ludhiana,1586.0,594.0,83.0,873.0,12207.0,7084.0,8539.0
141002,Punjab,Ludhiana,191.0,43.0,26.0,55.0,1014.0,1748.0,1541.0
141003,Punjab,Ludhiana,1473.0,639.0,169.0,699.0,11250.0,7124.0,7904.0
141004,Punjab,Ludhiana,4.0,0.0,0.0,4.0,27.0,35.0,38.0
141006,Punjab,Ludhiana,32.0,9.0,3.0,23.0,384.0,579.0,576.0
141007,Punjab,Ludhiana,2058.0,796.0,145.0,760.0,10301.0,5659.0,10498.0
141008,Punjab,Ludhiana,2096.0,898.0,84.0,1666.0,21697.0,7927.0,10907.0
141010,Punjab,Ludhiana,560.0,352.0,75.0,552.0,7100.0,2863.0,5254.0
141012,Punjab,Ludhiana,299.0,96.0,36.0,112.0,1700.0,1597.0,1578.0
141013,Punjab,Ludhiana,258.0,67.0,12.0,179.0,2658.0,2231.0,2331.0
141014,Punjab,Ludhiana,165.0,189.0,25.0,155.0,2400.0,1494.0,1724.0
141015,Punjab,Ludhiana,556.0,289.0,54.0,239.0,2987.0,2248.0,3862.0
141016,Punjab,Ludhiana,202.0,106.0,3.0,170.0,2830.0,2665.0,3082.0
141017,Punjab,Ludhiana,22.0,27.0,2.0,38.0,587.0,286.0,337.0
141101,Punjab,Ludhiana,63.0,21.0,1.0,26.0,525.0,665.0,918.0
141102,Punjab,Ludhiana,44.0,4.0,2.0,12.0,300.0,291.0,533.0
141103,Punjab,Ludhiana,14.0,0.0,0.0,5.0,88.0,118.0,190.0
141104,Punjab,Ludhiana,17.0,0.0,0.0,10.0,234.0,353.0,493.0
141105,Punjab,Ludhiana,22.0,2.0,1.0,6.0,180.0,231.0,428.0
141106,Punjab,Ludhiana,3.0,1.0,0.0,2.0,42.0,35.0,33.0
141107,Punjab,Ludhiana,26.0,0.0,0.0,15.0,322.0,456.0,806.0
141108,Punjab,Ludhiana,23.0,3.0,0.0,6.0,326.0,400.0,562.0
141109,Punjab,Ludhiana,87.0,15.0,0.0,61.0,1437.0,1835.0,2280.0
141110,Punjab,Ludhiana,31.0,10.0,2.0,8.0,269.0,413.0,819.0
141112,Punjab,Ludhiana,52.0,31.0,3.0,75.0,1036.0,639.0,885.0
141113,Punjab,Ludhiana,17.0,4.0,1.0,21.0,246.0,372.0,542.0
141114,Punjab,Ludhiana,105.0,11.0,7.0,90.0,1834.0,2026.0,2139.0
141115,Punjab,Ludhiana,127.0,25.0,2.0,91.0,1333.0,1983.0,2164.0
141116,Punjab,Ludhiana,118.0,28.0,8.0,126.0,1868.0,1523.0,1700.0
141117,Punjab,Ludhiana,23.0,0.0,0.0,16.0,400.0,580.0,899.0
141118,Punjab,Ludhiana,44.0,4.0,4.0,19.0,494.0,621.0,749.0
141119,Punjab,Ludhiana,37.0,3.0,0.0,22.0,693.0,744.0,928.0
141120,Punjab,Ludhiana,92.0,25.0,7.0,47.0,896.0,1114.0,1232.0
141121,Punjab,Ludhiana,48.0,8.0,0.0,8.0,339.0,710.0,835.0
141121,Punjab,Rupnagar,2.0,1.0,0.0,0.0,26.0,8.0,18.0
141122,Punjab,Ludhiana,28.0,3.0,3.0,63.0,540.0,344.0,476.0
141123,Punjab,Ludhiana,63.0,35.0,9.0,33.0,523.0,681.0,993.0
141124,Punjab,Ludhiana,14.0,2.0,1.0,3.0,133.0,272.0,332.0
141125,Punjab,Ludhiana,7.0,3.0,0.0,12.0,160.0,239.0,216.0
141126,Punjab,Ludhiana,57.0,12.0,3.0,20.0,576.0,777.0,1736.0
141201,Punjab,Ludhiana,11.0,2.0,0.0,1.0,99.0,112.0,191.0
141202,Punjab,Ludhiana,11.0,6.0,1.0,4.0,220.0,217.0,324.0
141203,Punjab,Ludhiana,8.0,1.0,0.0,4.0,209.0,196.0,202.0
141204,Punjab,Ludhiana,31.0,5.0,1.0,13.0,365.0,471.0,651.0
141205,Punjab,Ludhiana,34.0,3.0,0.0,4.0,328.0,337.0,519.0
141206,Punjab,Ludhiana,27.0,3.0,0.0,13.0,341.0,451.0,558.0
141401,Punjab,Ludhiana,234.0,27.0,1.0,355.0,5754.0,4054.0,4616.0
141411,Punjab,Fatehgarh Sahib,31.0,2.0,0.0,16.0,310.0,577.0,792.0
141411,Punjab,Ludhiana,8.0,0.0,1.0,3.0,71.0,144.0,149.0
141412,Punjab,Ludhiana,12.0,2.0,1.0,2.0,138.0,331.0,509.0
141413,Punjab,Ludhiana,18.0,1.0,0.0,10.0,166.0,296.0,452.0
141414,Punjab,Ludhiana,33.0,3.0,0.0,19.0,244.0,556.0,867.0
141415,Punjab,Ludhiana,16.0,2.0,0.0,9.0,155.0,294.0,505.0
141416,Punjab,Ludhiana,37.0,3.0,0.0,10.0,256.0,620.0,754.0
141417,Punjab,Ludhiana,18.0,2.0,0.0,8.0,202.0,349.0,463.0
141418,Punjab,Ludhiana,25.0,2.0,0.0,15.0,277.0,451.0,619.0
141419,Punjab,Ludhiana,12.0,1.0,0.0,8.0,272.0,202.0,236.0
